original_concept_id,original_code,original_name,original_vocab,snomed_concept_id,snomed_concept_code,snomed_concept_name,snomed_vocab,mapping_relationship,frequency
35820240,4-1141146188,latanoprost,UK Biobank,4297552,,Latanoprost,SNOMED,Exact name match,6
35824222,4-1141188794,teriparatide,UK Biobank,4137701,,Teriparatide,SNOMED,Exact name match,6
35820340,4-1141191044,levothyroxine sodium,UK Biobank,4054350,,Levothyroxine sodium,SNOMED,Exact name match,6
35825273,100690-2,Zinc,UK Biobank,4313014,,Zinc,SNOMED,Exact name match,6
35825272,100630-4,Zinc,UK Biobank,4313014,,Zinc,SNOMED,Exact name match,6
35825274,74-487,Zinc,UK Biobank,4313014,,Zinc,SNOMED,Exact name match,6
35823605,744-1141192340,silver sulfadiazine,UK Biobank,4299888,,Silver sulfadiazine,SNOMED,Exact name match,6
35823604,4-1141192340,silver sulfadiazine,UK Biobank,4299888,,Silver sulfadiazine,SNOMED,Exact name match,6
35820986,4-1140888172,mometasone,UK Biobank,4217114,,Mometasone,SNOMED,Exact name match,6
35821439,4-1140865618,nizatidine,UK Biobank,4299842,,Nizatidine,SNOMED,Exact name match,5
35815350,4-1141165852,abacavir,UK Biobank,4305245,,Abacavir,SNOMED,Exact name match,5
35816610,4-1140871732,buprenorphine,UK Biobank,4298913,,Buprenorphine,SNOMED,Exact name match,5
35816773,4-1141173030,capecitabine,UK Biobank,4305099,,Capecitabine,SNOMED,Exact name match,5
35818579,4-1140888658,ergotamine,UK Biobank,4217111,,Ergotamine,SNOMED,Exact name match,5
35819069,74-481,Folic acid,UK Biobank,4270192,,Folic acid,SNOMED,Exact name match,5
35819792,4-1140866078,indapamide,UK Biobank,4301213,,Indapamide,SNOMED,Exact name match,5
35820832,4-1140888470,mexiletine,UK Biobank,4187599,,Mexiletine,SNOMED,Exact name match,5
35820845,4-1140874346,miconazole,UK Biobank,4164070,,Miconazole,SNOMED,Exact name match,5
35821189,4-1140860192,nadolol,UK Biobank,4307005,,Nadolol,SNOMED,Exact name match,5
35823522,4-1140865716,senna,UK Biobank,4298911,,Senna,SNOMED,Exact name match,5
35822484,4-1140873842,polymyxin b,UK Biobank,4159616,,Polymyxin B,SNOMED,Exact name match,5
35822485,744-1140873842,polymyxin b,UK Biobank,4159616,,Polymyxin B,SNOMED,Exact name match,5
35823897,744-1140874098,streptomycin,UK Biobank,4301091,,Streptomycin,SNOMED,Exact name match,5
35823896,4-1140874098,streptomycin,UK Biobank,4301091,,Streptomycin,SNOMED,Exact name match,5
35824494,4-1140866388,triamterene,UK Biobank,4304171,,Triamterene,SNOMED,Exact name match,5
35823953,4-1140871604,sulindac,UK Biobank,4306039,,Sulindac,SNOMED,Exact name match,5
35823935,4-1141182178,sulfacetamide,UK Biobank,4159465,,Sulfacetamide,SNOMED,Exact name match,5
35823936,744-1141182178,sulfacetamide,UK Biobank,4159465,,Sulfacetamide,SNOMED,Exact name match,5
35823357,4-1140928274,ropinirole,UK Biobank,4157767,,Ropinirole,SNOMED,Exact name match,5
35822864,4-1140872132,primidone,UK Biobank,4305865,,Primidone,SNOMED,Exact name match,5
35816690,74-485,Calcium,UK Biobank,4207948,,Calcium,SNOMED,Exact name match,4
35816688,100630-3,Calcium,UK Biobank,4207948,,Calcium,SNOMED,Exact name match,4
35816689,100690-3,Calcium,UK Biobank,4207948,,Calcium,SNOMED,Exact name match,4
35819935,4-1140861008,isosorbide dinitrate,UK Biobank,4306848,,Isosorbide dinitrate,SNOMED,Exact name match,4
35819757,4-1141185284,imatinib,UK Biobank,4185917,,Imatinib,SNOMED,Exact name match,4
35819129,4-1140888556,fosinopril,UK Biobank,4159303,,Fosinopril,SNOMED,Exact name match,4
35819033,4-1140884676,fluocinolone,UK Biobank,4218214,,Fluocinolone,SNOMED,Exact name match,4
35817628,4-1140869604,cyclophosphamide,UK Biobank,4299054,,Cyclophosphamide,SNOMED,Exact name match,4
35817194,4-1140862026,ciprofibrate,UK Biobank,4213842,,Ciprofibrate,SNOMED,Exact name match,4
35815406,4-1140862938,acetylcysteine,UK Biobank,4306879,,Acetylcysteine,SNOMED,Exact name match,4
35816208,4-1140883500,azelastine,UK Biobank,4159309,,Azelastine,SNOMED,Exact name match,4
35815903,4-1140923018,anastrozole,UK Biobank,4297546,,Anastrozole,SNOMED,Exact name match,4
35815581,4-1140879774,alfuzosin,UK Biobank,4218208,,Alfuzosin,SNOMED,Exact name match,4
35815400,4-1140875868,acetazolamide,UK Biobank,4159477,,Acetazolamide,SNOMED,Exact name match,4
35820705,4-1140869842,mercaptopurine,UK Biobank,4297518,,Mercaptopurine,SNOMED,Exact name match,4
35820544,4-1140865872,magnesium citrate,UK Biobank,4299873,,Magnesium citrate,SNOMED,Exact name match,4
35820958,4-1141163114,modafinil,UK Biobank,4299864,,Modafinil,SNOMED,Exact name match,4
35825322,4-1141150620,zolmitriptan,UK Biobank,4178358,,Zolmitriptan,SNOMED,Exact name match,4
35821195,4-1140884376,nalbuphine,UK Biobank,4189452,,Nalbuphine,SNOMED,Exact name match,4
35825320,4-1141173814,zoledronic acid,UK Biobank,4217883,,Zoledronic acid,SNOMED,Exact name match,4
35824730,4-1141192798,valdecoxib,UK Biobank,4300268,,Valdecoxib,SNOMED,Exact name match,4
35824471,4-1141185316,travoprost,UK Biobank,4030418,,Travoprost,SNOMED,Exact name match,4
35824215,4-1140862830,terfenadine,UK Biobank,4299881,,Terfenadine,SNOMED,Exact name match,4
35824155,4-1141166006,telmisartan,UK Biobank,40525946,,Telmisartan,SNOMED,Exact name match,4
35824371,4-1141182628,tiotropium,UK Biobank,4250858,,Tiotropium,SNOMED,Exact name match,4
35824099,4-1140870164,tamoxifen,UK Biobank,4190066,,Tamoxifen,SNOMED,Exact name match,4
35822576,4-1140879794,prazosin,UK Biobank,4305908,,Prazosin,SNOMED,Exact name match,4
35822571,4-1141164060,pramipexole,UK Biobank,4304128,,Pramipexole,SNOMED,Exact name match,4
35822336,4-1140879844,phenylephrine,UK Biobank,4187572,,Phenylephrine,SNOMED,Exact name match,4
35822042,744-1140873548,oxytetracycline,UK Biobank,4156858,,Oxytetracycline,SNOMED,Exact name match,4
35822041,4-1140873548,oxytetracycline,UK Biobank,4156858,,Oxytetracycline,SNOMED,Exact name match,4
35817118,4-1140865576,cholestyramine,UK Biobank,4301211,,Cholestyramine,SNOMED,Exact name match,3
35819088,4-1141195224,formoterol,UK Biobank,4188029,,Formoterol,SNOMED,Exact name match,3
35818557,4-1140870600,epoetin alfa,UK Biobank,4297560,,Epoetin alfa,SNOMED,Exact name match,3
35818119,4-1140879404,docusate sodium,UK Biobank,40317559,,Docusate sodium,SNOMED,Exact name match,3
35817980,4-1140868090,dimenhydrinate,UK Biobank,4306889,,Dimenhydrinate,SNOMED,Exact name match,3
35817296,4-1140880288,clotrimazole,UK Biobank,4305885,,Clotrimazole,SNOMED,Exact name match,3
35817184,4-1141201418,cinacalcet,UK Biobank,4255993,,Cinacalcet,SNOMED,Exact name match,3
35816380,4-1140883514,benztropine,UK Biobank,4187590,,Benztropine,SNOMED,Exact name match,3
35817093,4-1140862624,chlorpheniramine maleate,UK Biobank,40585112,,Chlorpheniramine maleate,SNOMED,Exact name match,3
35816907,744-1140873182,cefoxitin,UK Biobank,4187025,,Cefoxitin,SNOMED,Exact name match,3
35816906,4-1140873182,cefoxitin,UK Biobank,4187025,,Cefoxitin,SNOMED,Exact name match,3
35816552,4-1141176284,brinzolamide,UK Biobank,4297551,,Brinzolamide,SNOMED,Exact name match,3
35816550,4-1141150750,brimonidine tartrate,UK Biobank,40280082,,Brimonidine tartrate,SNOMED,Exact name match,3
35816412,4-1140874790,betamethasone,UK Biobank,4024513,,Betamethasone,SNOMED,Exact name match,3
35819128,744-1140884076,fosfomycin,UK Biobank,4156720,,Fosfomycin,SNOMED,Exact name match,3
35819127,4-1140884076,fosfomycin,UK Biobank,4156720,,Fosfomycin,SNOMED,Exact name match,3
35815570,4-1140922174,alendronate sodium,UK Biobank,40523796,,Alendronate sodium,SNOMED,Exact name match,3
35817302,4-1140867420,clozapine,UK Biobank,4301322,,Clozapine,SNOMED,Exact name match,3
35819406,4-1141179948,glycopyrrolate,UK Biobank,4304294,,Glycopyrrolate,SNOMED,Exact name match,3
35824770,4-1141192248,vardenafil,UK Biobank,4225684,,Vardenafil,SNOMED,Exact name match,3
35820447,4-1140879464,loperamide,UK Biobank,4305255,,Loperamide,SNOMED,Exact name match,3
35827258,89-352,Turkey,UK Biobank,40617903,,Turkey,SNOMED,Exact name match,3
35825028,4-1141182596,voriconazole,UK Biobank,4299445,,Voriconazole,SNOMED,Exact name match,3
35824319,4-1141163324,ticlopidine,UK Biobank,4297562,,Ticlopidine,SNOMED,Exact name match,3
35823018,4-1140851530,quinidine,UK Biobank,4187000,,Quinidine,SNOMED,Exact name match,3
35822260,4-1140909712,pentoxifylline,UK Biobank,4299162,,Pentoxifylline,SNOMED,Exact name match,3
35821733,4-1140870200,octreotide,UK Biobank,4032091,,Octreotide,SNOMED,Exact name match,3
35821371,4-1140879810,nicardipine,UK Biobank,4157768,,Nicardipine,SNOMED,Exact name match,3
35820941,4-1140865628,misoprostol,UK Biobank,4306727,,Misoprostol,SNOMED,Exact name match,3
35824080,4-1141187810,tadalafil,UK Biobank,4248216,,Tadalafil,SNOMED,Exact name match,3
35820769,4-1140860470,methyldopa,UK Biobank,4159992,,Methyldopa,SNOMED,Exact name match,3
35818556,4-1141201244,eplerenone,UK Biobank,4251126,,Eplerenone,SNOMED,Exact name match,2
35818015,4-1140865656,diphenoxylate,UK Biobank,40523044,,Diphenoxylate,SNOMED,Exact name match,2
35818056,4-1140866568,disopyramide,UK Biobank,4187589,,Disopyramide,SNOMED,Exact name match,2
35818463,4-1141185436,eletriptan,UK Biobank,4258078,,Eletriptan,SNOMED,Exact name match,2
35819443,4-1140874318,griseofulvin,UK Biobank,4187144,,Griseofulvin,SNOMED,Exact name match,2
35818542,4-1140883534,ephedrine,UK Biobank,4306856,,Ephedrine,SNOMED,Exact name match,2
35818836,4-1140888646,felodipine,UK Biobank,4299838,,Felodipine,SNOMED,Exact name match,2
35818706,4-1140869782,etoposide,UK Biobank,4306843,,Etoposide,SNOMED,Exact name match,2
35818748,4-1141171100,exemestane,UK Biobank,4304164,,Exemestane,SNOMED,Exact name match,2
35819049,4-1140882098,fluphenazine,UK Biobank,4164068,,Fluphenazine,SNOMED,Exact name match,2
35819050,4-1140867398,fluphenazine decanoate,UK Biobank,4213161,,Fluphenazine decanoate,SNOMED,Exact name match,2
35817957,4-1140871282,diflunisal,UK Biobank,4304292,,Diflunisal,SNOMED,Exact name match,2
35816488,4-1140879760,bisoprolol,UK Biobank,4305088,,Bisoprolol,SNOMED,Exact name match,2
35817826,4-1140879624,desipramine,UK Biobank,4159475,,Desipramine,SNOMED,Exact name match,2
35817770,744-1140884206,demeclocycline,UK Biobank,4159493,,Demeclocycline,SNOMED,Exact name match,2
35817769,4-1140884206,demeclocycline,UK Biobank,4159493,,Demeclocycline,SNOMED,Exact name match,2
35817642,4-1140883584,cyproheptadine,UK Biobank,4159468,,Cyproheptadine,SNOMED,Exact name match,2
35817268,4-1140888074,clobetasol,UK Biobank,4169614,,Clobetasol,SNOMED,Exact name match,2
35817182,4-1140865426,cimetidine,UK Biobank,4162425,,Cimetidine,SNOMED,Exact name match,2
35817063,4-1140863328,chlordiazepoxide,UK Biobank,4188397,,Chlordiazepoxide,SNOMED,Exact name match,2
35816742,4-1141156836,candesartan cilexetil,UK Biobank,4297532,,Candesartan cilexetil,SNOMED,Exact name match,2
35816422,4-1140883482,bethanechol,UK Biobank,4156861,,Bethanechol,SNOMED,Exact name match,2
35815986,4-1141189862,aprepitant,UK Biobank,4255857,,Aprepitant,SNOMED,Exact name match,2
35815732,744-1140873588,amikacin,UK Biobank,4301175,,Amikacin,SNOMED,Exact name match,2
35815731,4-1140873588,amikacin,UK Biobank,4301175,,Amikacin,SNOMED,Exact name match,2
35819062,4-1140879544,fluvoxamine,UK Biobank,4158403,,Fluvoxamine,SNOMED,Exact name match,2
35821576,4-1140874178,norfloxacin,UK Biobank,4306736,,Norfloxacin,SNOMED,Exact name match,2
35821577,744-1140874178,norfloxacin,UK Biobank,4306736,,Norfloxacin,SNOMED,Exact name match,2
35819671,4-1140869978,hydroxyurea,UK Biobank,4301186,,Hydroxyurea,SNOMED,Exact name match,2
35823305,4-1141175684,risedronate sodium,UK Biobank,4304177,,Risedronate sodium,SNOMED,Exact name match,2
35819767,4-1140879630,imipramine,UK Biobank,4159480,,Imipramine,SNOMED,Exact name match,2
35825210,4-1141171404,zaleplon,UK Biobank,4305247,,Zaleplon,SNOMED,Exact name match,2
35824574,4-1141171496,trospium,UK Biobank,4133385,,Trospium,SNOMED,Exact name match,2
35824503,4-1140855914,triazolam,UK Biobank,4297680,,Triazolam,SNOMED,Exact name match,2
35824177,4-1141164182,temozolomide,UK Biobank,4304160,,Temozolomide,SNOMED,Exact name match,2
35823676,4-2018961142,sodium chloride,UK Biobank,4305895,,Sodium chloride,SNOMED,Exact name match,2
35823673,4-1140877826,sodium bicarbonate,UK Biobank,4305883,,Sodium bicarbonate,SNOMED,Exact name match,2
35823435,4-1140871092,salsalate,UK Biobank,4304284,,Salsalate,SNOMED,Exact name match,2
35823429,4-1140862144,salmeterol,UK Biobank,4159307,,Salmeterol,SNOMED,Exact name match,2
35823414,4-1140880014,salicylic acid,UK Biobank,4301095,,Salicylic acid,SNOMED,Exact name match,2
35823311,4-1141167690,rivastigmine,UK Biobank,4216957,,Rivastigmine,SNOMED,Exact name match,2
35825208,4-1141168340,zafirlukast,UK Biobank,4304134,,Zafirlukast,SNOMED,Exact name match,2
35823167,4-1141168660,repaglinide,UK Biobank,4305231,,Repaglinide,SNOMED,Exact name match,2
35820750,4-1140884482,methadone,UK Biobank,4305871,,Methadone,SNOMED,Exact name match,2
35822400,744-1140872852,piperacillin,UK Biobank,4188391,,Piperacillin,SNOMED,Exact name match,2
35822399,4-1140872852,piperacillin,UK Biobank,4188391,,Piperacillin,SNOMED,Exact name match,2
35820330,4-1141184748,levocetirizine,UK Biobank,4225650,,Levocetirizine,SNOMED,Exact name match,2
35820615,78-342,Mayonnaise,UK Biobank,4027997,,Mayonnaise,SNOMED,Exact name match,2
35820660,4-1140869270,medroxyprogesterone,UK Biobank,4054329,,Medroxyprogesterone,SNOMED,Exact name match,2
35820317,4-1141145896,letrozole,UK Biobank,4297547,,Letrozole,SNOMED,Exact name match,2
35822257,4-1140884402,pentazocine,UK Biobank,4304320,,Pentazocine,SNOMED,Exact name match,2
35822334,4-1140868040,phentermine,UK Biobank,4190064,,Phentermine,SNOMED,Exact name match,2
35819953,4-1140874302,itraconazole,UK Biobank,4307021,,Itraconazole,SNOMED,Exact name match,2
35817361,4-1140888590,colestipol,UK Biobank,4187582,,Colestipol,SNOMED,Exact name match,1
35817837,4-1140909894,desoximetasone,UK Biobank,4299065,,Desoximetasone,SNOMED,Exact name match,1
35817374,4-1140873810,colistin,UK Biobank,4306870,,Colistin,SNOMED,Exact name match,1
35817375,744-1140873810,colistin,UK Biobank,4306870,,Colistin,SNOMED,Exact name match,1
35817560,4-1140910736,cromolyn sodium,UK Biobank,4298924,,Cromolyn sodium,SNOMED,Exact name match,1
35817627,4-1140883518,cyclopentolate,UK Biobank,4158396,,Cyclopentolate,SNOMED,Exact name match,1
35817695,4-1140868968,danazol,UK Biobank,4054332,,Danazol,SNOMED,Exact name match,1
35817706,4-1140883858,dantrolene,UK Biobank,4159613,,Dantrolene,SNOMED,Exact name match,1
35817757,4-1141145782,deflazacort,UK Biobank,40522777,,Deflazacort,SNOMED,Exact name match,1
35817828,4-1141172924,desloratadine,UK Biobank,4213963,,Desloratadine,SNOMED,Exact name match,1
35818026,4-1140861778,dipyridamole,UK Biobank,4305890,,Dipyridamole,SNOMED,Exact name match,1
35817933,4-1140888928,didanosine,UK Biobank,4298892,,Didanosine,SNOMED,Exact name match,1
35817941,4-1140879684,diethylpropion,UK Biobank,4301184,,Diethylpropion,SNOMED,Exact name match,1
35817962,4-1140865990,digitoxin,UK Biobank,4189450,,Digitoxin,SNOMED,Exact name match,1
35817967,4-1141163770,dihydroergotamine,UK Biobank,4306733,,Dihydroergotamine,SNOMED,Exact name match,1
35818090,4-1140872480,disulfiram,UK Biobank,4301086,,Disulfiram,SNOMED,Exact name match,1
35818141,4-1140879430,domperidone,UK Biobank,4301082,,Domperidone,SNOMED,Exact name match,1
35818439,4-1141165518,efavirenz,UK Biobank,4305244,,Efavirenz,SNOMED,Exact name match,1
35818701,4-1140872160,ethosuximide,UK Biobank,4305749,,Ethosuximide,SNOMED,Exact name match,1
35819028,4-1140884672,fludrocortisone,UK Biobank,4024518,,Fludrocortisone,SNOMED,Exact name match,1
35817244,4-1140862638,clemastine,UK Biobank,4187011,,Clemastine,SNOMED,Exact name match,1
35817282,4-1140879620,clomipramine,UK Biobank,4188409,,Clomipramine,SNOMED,Exact name match,1
35816570,4-1140853200,bromelains,UK Biobank,4306719,,Bromelains,SNOMED,Exact name match,1
35817215,4-1140868122,cisapride,UK Biobank,4304307,,Cisapride,SNOMED,Exact name match,1
35817128,74-482,Chromium,UK Biobank,4006129,,Chromium,SNOMED,Exact name match,1
35815580,4-1140880942,alfentanil,UK Biobank,4299174,,Alfentanil,SNOMED,Exact name match,1
35815740,4-1140888512,amiloride,UK Biobank,4306036,,Amiloride,SNOMED,Exact name match,1
35815745,4-1140870242,aminoglutethimide,UK Biobank,4299022,,Aminoglutethimide,SNOMED,Exact name match,1
35815746,4-1140862260,aminophylline,UK Biobank,4189442,,Aminophylline,SNOMED,Exact name match,1
35815790,4-1140867774,amoxapine,UK Biobank,4189621,,Amoxapine,SNOMED,Exact name match,1
35815985,4-1140875934,apraclonidine,UK Biobank,4189416,,Apraclonidine,SNOMED,Exact name match,1
35816095,4-1141190554,atazanavir,UK Biobank,4186117,,Atazanavir,SNOMED,Exact name match,1
35816114,4-1141199446,atomoxetine,UK Biobank,4251136,,Atomoxetine,SNOMED,Exact name match,1
35816117,4-1140916262,atovaquone,UK Biobank,4299844,,Atovaquone,SNOMED,Exact name match,1
35816481,4-1140865786,bisacodyl,UK Biobank,4298883,,Bisacodyl,SNOMED,Exact name match,1
35819041,4-1140875766,fluorometholone,UK Biobank,4104649,,Fluorometholone,SNOMED,Exact name match,1
35816573,4-1140868866,bromocriptine,UK Biobank,4305254,,Bromocriptine,SNOMED,Exact name match,1
35816686,4-1141174388,calcitriol,UK Biobank,4123687,,Calcitriol,SNOMED,Exact name match,1
35816795,4-1140869452,carbachol,UK Biobank,4306711,,Carbachol,SNOMED,Exact name match,1
35816926,4-1140909504,ceftibuten,UK Biobank,4301315,,Ceftibuten,SNOMED,Exact name match,1
35816927,744-1140909504,ceftibuten,UK Biobank,4301315,,Ceftibuten,SNOMED,Exact name match,1
35816969,4-1140873258,cephradine,UK Biobank,4305264,,Cephradine,SNOMED,Exact name match,1
35816970,744-1140873258,cephradine,UK Biobank,4305264,,Cephradine,SNOMED,Exact name match,1
35817090,4-1140866138,chlorothiazide,UK Biobank,4159494,,Chlorothiazide,SNOMED,Exact name match,1
35817098,4-1140884198,chlortetracycline,UK Biobank,4159984,,Chlortetracycline,SNOMED,Exact name match,1
35817099,744-1140884198,chlortetracycline,UK Biobank,4159984,,Chlortetracycline,SNOMED,Exact name match,1
35819031,4-1140876154,flunisolide,UK Biobank,4023234,,Flunisolide,SNOMED,Exact name match,1
35820663,4-1140874438,mefloquine,UK Biobank,4301307,,Mefloquine,SNOMED,Exact name match,1
35819056,4-1140863110,flurazepam,UK Biobank,4305266,,Flurazepam,SNOMED,Exact name match,1
35824303,4-1141168436,tiagabine,UK Biobank,4163774,,Tiagabine,SNOMED,Exact name match,1
35823310,4-1140928384,ritonavir,UK Biobank,4305094,,Ritonavir,SNOMED,Exact name match,1
35823313,4-1141167932,rizatriptan,UK Biobank,4179696,,Rizatriptan,SNOMED,Exact name match,1
35823480,4-1141181708,secobarbital,UK Biobank,4156868,,Secobarbital,SNOMED,Exact name match,1
35823560,4-1140868808,sermorelin,UK Biobank,4193829,,Sermorelin,SNOMED,Exact name match,1
35823568,4-1141175192,sevelamer,UK Biobank,4217754,,Sevelamer,SNOMED,Exact name match,1
35823697,4-1140925852,sodium phosphate,UK Biobank,40562753,,Sodium phosphate,SNOMED,Exact name match,1
35823751,4-1140868644,somatropin,UK Biobank,4193831,,Somatropin,SNOMED,Exact name match,1
35823860,4-1140928248,stavudine,UK Biobank,4305093,,Stavudine,SNOMED,Exact name match,1
35823998,80-354,Sunflower oil,UK Biobank,40528620,,Sunflower oil,SNOMED,Exact name match,1
35824369,4-1140880460,tioconazole,UK Biobank,4217093,,Tioconazole,SNOMED,Exact name match,1
35823016,4-1140857714,quinestrol,UK Biobank,4134366,,Quinestrol,SNOMED,Exact name match,1
35824449,4-1140861832,tranexamic acid,UK Biobank,4297676,,Tranexamic acid,SNOMED,Exact name match,1
35824480,4-1141152604,tretinoin,UK Biobank,4306841,,Tretinoin,SNOMED,Exact name match,1
35824519,4-1140909816,trihexyphenidyl,UK Biobank,4304293,,Trihexyphenidyl,SNOMED,Exact name match,1
35824570,4-1140875852,tropicamide,UK Biobank,4307018,,Tropicamide,SNOMED,Exact name match,1
35824910,4-2018602634,vigabatrin,UK Biobank,4149304,,Vigabatrin,SNOMED,Exact name match,1
35823238,4-1140909754,ribavirin,UK Biobank,4298916,,Ribavirin,SNOMED,Exact name match,1
35822931,4-1140874776,propylthiouracil,UK Biobank,4304317,,Propylthiouracil,SNOMED,Exact name match,1
35819280,4-1140874472,ganciclovir,UK Biobank,4159626,,Ganciclovir,SNOMED,Exact name match,1
35820545,4-1140881330,magnesium hydroxide,UK Biobank,4301194,,Magnesium hydroxide,SNOMED,Exact name match,1
35819368,4-1141172616,glatiramer,UK Biobank,4159315,,Glatiramer,SNOMED,Exact name match,1
35819705,4-1141180314,ibandronic acid,UK Biobank,4225166,,Ibandronic acid,SNOMED,Exact name match,1
35819852,4-1140870102,interferons,UK Biobank,40526755,,Interferons,SNOMED,Exact name match,1
35820112,4-1140862668,ketotifen,UK Biobank,4164047,,Ketotifen,SNOMED,Exact name match,1
35820331,4-1140872320,levodopa,UK Biobank,4299879,,Levodopa,SNOMED,Exact name match,1
35820365,4-1140857092,lincomycin,UK Biobank,4186994,,Lincomycin,SNOMED,Exact name match,1
35820366,744-1140857092,lincomycin,UK Biobank,4186994,,Lincomycin,SNOMED,Exact name match,1
35820377,4-1140884512,liothyronine,UK Biobank,4247536,,Liothyronine,SNOMED,Exact name match,1
35820437,4-1140869542,lomustine,UK Biobank,4298925,,Lomustine,SNOMED,Exact name match,1
35822889,4-1140883476,procyclidine,UK Biobank,4301094,,Procyclidine,SNOMED,Exact name match,1
35821197,4-1140874220,nalidixic acid,UK Biobank,4299023,,Nalidixic acid,SNOMED,Exact name match,1
35821198,744-1140874220,nalidixic acid,UK Biobank,4299023,,Nalidixic acid,SNOMED,Exact name match,1
35821404,4-1140872568,nimodipine,UK Biobank,4306035,,Nimodipine,SNOMED,Exact name match,1
35821412,4-1140928226,nisoldipine,UK Biobank,4304130,,Nisoldipine,SNOMED,Exact name match,1
35821796,4-1141192298,olopatadine,UK Biobank,4156726,,Olopatadine,SNOMED,Exact name match,1
35821923,4-1141168680,orlistat,UK Biobank,4299865,,Orlistat,SNOMED,Exact name match,1
35822001,4-1140863442,oxazepam,UK Biobank,4299060,,Oxazepam,SNOMED,Exact name match,1
35822313,4-1140884406,phenazocine,UK Biobank,4301191,,Phenazocine,SNOMED,Exact name match,1
35822883,4-1140869998,procarbazine,UK Biobank,4306891,,Procarbazine,SNOMED,Exact name match,1
35815387,4-1140868902,acarbose,UK Biobank,4299859,,Acarbose,SNOMED,Exact name match,1
